y_tile,x_tile,CBG Code
105602,45807,60730170351
105602,45808,60730170351
105602,45820,60730170553
105602,45821,60730170553
105602,45822,60730170553
105602,45823,60730170553
105602,45824,60730170553
105602,45825,60730170553
105602,45826,60730170553
105603,45694,60730173061
105603,45695,60730173061
105603,45696,60730173061
105603,45697,60730173061
105603,45698,60730173061
105603,45751,60730170621
105603,45752,60730170621
105603,45753,60730170621
105603,45754,60730170621
105603,45806,60730170351
105603,45807,60730170351
105603,45808,60730170351
105603,45820,60730170553
105603,45821,60730170553
105603,45822,60730170553
105603,45823,60730170553
105603,45824,60730170553
105604,45693,60730173061
105604,45694,60730173061
105604,45695,60730173061
105604,45696,60730173061
105604,45697,60730173061
105604,45698,60730173061
105604,45717,60730170612
105604,45718,60730170612
105604,45719,60730170612
105604,45720,60730170612
105604,45721,60730170612
105604,45722,60730170612
105604,45723,60730170612
105604,45724,60730170612
105604,45725,60730170612
105604,45726,60730170612
105604,45727,60730170612
105604,45728,60730170612
105604,45729,60730170612
105604,45730,60730170612
105604,45732,60730170621
105604,45751,60730170621
105604,45752,60730170621
105604,45753,60730170621
105604,45754,60730170621
105604,45803,60730170351
105604,45804,60730170351
105604,45805,60730170351
105604,45806,60730170351
105604,45807,60730170351
105604,45808,60730170351
105605,45693,60730173061
105605,45694,60730173061
105605,45695,60730173061
105605,45696,60730173061
105605,45697,60730173061
105605,45698,60730173061
105605,45699,60730173061
105605,45726,60730170621
105605,45727,60730170621
105605,45728,60730170621
105605,45729,60730170621
105605,45803,60730170351
105605,45804,60730170351
105605,45805,60730170351
105605,45806,60730170351
105605,45807,60730170351
105606,45693,60730173061
105606,45694,60730173061
105606,45802,60730170351
105606,45803,60730170351
105606,45804,60730170351
105606,45805,60730170351
105607,45705,60730083273
105607,45706,60730083273
105607,45819,60730170552
105607,45820,60730170552
105607,45821,60730170552
105608,45693,60730083273
105608,45694,60730083273
105608,45695,60730083273
105608,45696,60730083273
105608,45697,60730083273
105608,45698,60730083273
105608,45699,60730083273
105608,45700,60730083273
105608,45701,60730083273
105608,45702,60730083273
105608,45703,60730083273
105608,45704,60730083273
105608,45705,60730083273
105608,45706,60730083273
105608,45725,60730083282
105608,45726,60730083282
105608,45818,60730170552
105608,45819,60730170552
105608,45820,60730170552
105608,45821,60730170552
105608,45822,60730170552
105609,45688,60730083241
105609,45689,60730083241
105609,45690,60730083241
105609,45691,60730083273
105609,45692,60730083273
105609,45693,60730083273
105609,45694,60730083273
105609,45725,60730083282
105609,45726,60730083282
105609,45819,60730170552
105609,45820,60730170552
105609,45821,60730170552
105609,45822,60730170552
105610,45689,60730083241
105610,45690,60730083241
105610,45723,60730083282
105610,45724,60730083282
105610,45725,60730083282
105610,45726,60730083282
105610,45772,60730083683
105610,45773,60730083683
105610,45774,60730083683
105610,45775,60730083683
105610,45776,60730083683
105610,45777,60730083683
105610,45778,60730083683
105610,45810,60730170181
105610,45811,60730170181
105610,45819,60730170552
105610,45820,60730170552
105610,45821,60730170552
105610,45822,60730170552
105610,45823,60730170551
105611,45689,60730083241
105611,45690,60730083241
105611,45691,60730083241
105611,45722,60730083282
105611,45723,60730083282
105611,45724,60730083282
105611,45725,60730083282
105611,45726,60730083282
105611,45727,60730083282
105611,45728,60730083282
105611,45770,60730083683
105611,45771,60730083683
105611,45772,60730083683
105611,45773,60730083683
105611,45774,60730083683
105611,45775,60730083683
105611,45776,60730083683
105611,45809,60730170181
105611,45810,60730170181
105611,45818,60730170552
105611,45819,60730170552
105611,45820,60730170552
105611,45821,60730170551
105611,45822,60730170551
105611,45823,60730170551
105612,45689,60730083241
105612,45690,60730083241
105612,45691,60730083241
105612,45721,60730083282
105612,45722,60730083282
105612,45723,60730083282
105612,45724,60730083282
105612,45725,60730083282
105612,45768,60730083672
105612,45769,60730083683
105612,45770,60730083683
105612,45771,60730083683
105612,45772,60730083683
105612,45773,60730083683
105612,45774,60730083683
105612,45809,60730170181
105612,45810,60730170181
105612,45814,60730170562
105612,45817,60730170552
105612,45820,60730170551
105612,45821,60730170551
105612,45822,60730170551
105612,45823,60730170551
105612,45824,60730170551
105613,45689,60730083241
105613,45690,60730083241
105613,45691,60730083241
105613,45767,60730083672
105613,45768,60730083672
105613,45769,60730083672
105613,45808,60730170181
105613,45809,60730170181
105613,45813,60730170562
105613,45814,60730170562
105613,45815,60730170562
105613,45820,60730170551
105613,45821,60730170551
105613,45822,60730170551
105613,45823,60730170551
105613,45824,60730170551
105613,45826,60730170392
105614,45689,60730083241
105614,45690,60730083241
105614,45691,60730083241
105614,45692,60730083241
105614,45766,60730083672
105614,45767,60730083672
105614,45768,60730083672
105614,45769,60730083672
105614,45774,60730083684
105614,45777,60730083362
105614,45778,60730083362
105614,45808,60730170181
105614,45809,60730170181
105614,45813,60730170562
105614,45814,60730170562
105614,45815,60730170562
105614,45819,60730170551
105614,45820,60730170551
105614,45821,60730170551
105614,45822,60730170551
105614,45823,60730170551
105614,45824,60730170551
105614,45826,60730170392
