City Name,CBG Code,Year,Median Household Income,Population Above Poverty,Population Below Poverty,Population With A Ratio Of Income To Poverty Level Below 0.5,Population With A Ratio Of Income To Poverty Level Between 0.5 And 0.99
New York city,360470135001,2021,222125,1342,19,0,19
New York city,360470135002,2021,165987,1444,10,10,0
New York city,360470135003,2021,197946,1323,85,19,66
New York city,360470136001,2021,157685,993,25,0,25
New York city,360470136002,2021,126307,780,9,1,8
New York city,360470136004,2021,90375,835,49,0,49
New York city,360470137001,2021,220833,1538,26,26,0
New York city,360470137002,2021,122941,636,92,80,12
New York city,360470137003,2021,92656,1088,111,81,30
New York city,360470138001,2021,98047,1627,105,45,60
New York city,360470138002,2021,85217,1182,113,29,84
New York city,360470138003,2021,73800,898,150,116,34
New York city,360470139001,2021,155046,786,15,15,0
New York city,360470139002,2021,152452,832,82,73,9
New York city,360470139003,2021,208458,860,10,0,10
New York city,360470139004,2021,121382,934,54,51,3
New York city,360470140001,2021,48333,874,94,0,94
New York city,360470140002,2021,54554,801,267,241,26
New York city,360470142001,2021,60179,1047,138,27,111
New York city,360470142002,2021,58833,732,194,30,164
New York city,360470142003,2021,73750,1060,232,157,75
New York city,360470143001,2021,99130,1341,77,8,69
New York city,360470143002,2021,141250,1135,6,6,0
New York city,360470143003,2021,171389,1294,141,70,71
New York city,360470145001,2021,186429,1080,21,5,16
New York city,360470145002,2021,116691,1381,133,96,37
New York city,360470145003,2021,90000,570,74,19,55
New York city,360470145004,2021,81635,756,33,33,0
New York city,360470147001,2021,187426,754,150,31,119
New York city,360470147002,2021,101705,1594,157,12,145
New York city,360470148002,2021,86458,517,78,9,69
New York city,360470150001,2021,53750,728,166,76,90
New York city,360470150002,2021,75556,800,38,16,22
New York city,360470151001,2021,159583,1031,19,15,4
New York city,360470151002,2021,214844,972,0,0,0
New York city,360470151003,2021,188571,1353,44,44,0
New York city,360470151004,2021,200179,693,0,0,0
New York city,360470152001,2021,96705,729,86,73,13
New York city,360470152003,2021,60833,824,106,5,101
New York city,360470153002,2021,91500,807,84,7,77
New York city,360470153003,2021,107647,974,77,6,71
New York city,360470153004,2021,110368,717,28,19,9
New York city,360470155001,2021,141667,432,56,29,27
New York city,360470155002,2021,187656,1091,99,68,31
New York city,360470155003,2021,147146,771,33,17,16
New York city,360470155004,2021,250000,1422,0,0,0
New York city,360470157001,2021,173942,1092,70,51,19
New York city,360470157002,2021,228636,941,2,2,0
New York city,360470157003,2021,218958,1358,0,0,0
New York city,360470157004,2021,160907,1390,0,0,0
New York city,360470159001,2021,147393,1156,73,52,21
New York city,360470159002,2021,154231,554,90,90,0
New York city,360470159003,2021,147375,649,32,32,0
New York city,360470159004,2021,250000,1155,90,90,0
New York city,360470160001,2021,94100,1640,183,33,150
New York city,360470160002,2021,79603,680,298,154,144
New York city,360470160003,2021,35278,605,219,119,100
New York city,360470160004,2021,140375,969,42,42,0
New York city,360470161001,2021,146250,1264,73,25,48
New York city,360470161003,2021,111509,1126,59,59,0
New York city,360470162001,2021,73558,843,304,234,70
New York city,360470162002,2021,89741,1116,106,34,72
New York city,360470163002,2021,128750,1388,235,56,179
New York city,360470163003,2021,120504,1378,112,44,68
New York city,360470164001,2021,122625,1090,0,0,0
New York city,360470165001,2021,210125,1473,81,0,81
New York city,360470165002,2021,250000,1666,96,27,69
New York city,360470165003,2021,168300,1602,115,54,61
New York city,360470165004,2021,250000,1552,19,19,0
New York city,360470166001,2021,118233,1244,4,4,0
New York city,360470166002,2021,143929,659,33,0,33
New York city,360470167001,2021,187344,1186,79,79,0
New York city,360470167002,2021,206383,1149,0,0,0
New York city,360470167003,2021,111250,1151,7,7,0
New York city,360470167004,2021,155125,1207,64,44,20
New York city,360470168001,2021,100368,1961,205,58,147
New York city,360470169002,2021,111839,1359,4,0,4
New York city,360470169004,2021,143703,1163,21,21,0
New York city,360470169005,2021,84648,747,103,93,10
New York city,360470170003,2021,90893,1274,100,9,91
New York city,360470171001,2021,104931,1641,2,1,1
New York city,360470171002,2021,191731,922,0,0,0
New York city,360470171003,2021,144286,934,75,19,56
New York city,360470171004,2021,163988,732,38,0,38
New York city,360470172001,2021,107115,2042,183,16,167
New York city,360470172002,2021,176000,895,131,25,106
New York city,360470174001,2021,102734,1235,66,4,62
New York city,360470174002,2021,110385,949,134,66,68
New York city,360470176001,2021,74886,906,160,5,155
New York city,360470176002,2021,115461,1360,176,28,148
New York city,360470178001,2021,54643,910,116,0,116
New York city,360470178002,2021,86838,1531,145,142,3
New York city,360470179001,2021,23854,672,514,240,274
New York city,360470179002,2021,123359,1813,516,173,343
New York city,360470179003,2021,129712,483,58,27,31
New York city,360470180001,2021,113427,1448,109,0,109
New York city,360470180002,2021,48878,1488,208,89,119
New York city,360470181001,2021,113500,631,100,100,0
New York city,360470181002,2021,220673,782,17,17,0
New York city,360470181003,2021,115698,1208,66,45,21
New York city,360470182001,2021,54900,965,21,21,0
New York city,360470182002,2021,71458,2348,278,159,119
New York city,360470183001,2021,159052,1218,29,23,6
New York city,360470183002,2021,163309,712,31,15,16
New York city,360470183003,2021,153333,702,52,19,33
New York city,360470184001,2021,67328,1175,82,47,35
New York city,360470184002,2021,62292,955,76,20,56
New York city,360470185011,2021,210494,537,104,62,42
New York city,360470185012,2021,22500,635,374,153,221
New York city,360470185014,2021,41727,888,622,153,469
New York city,360470186001,2021,76146,1142,141,90,51
New York city,360470186002,2021,62206,935,93,16,77
New York city,360470187001,2021,92469,1285,174,127,47
New York city,360470188001,2021,74375,1007,92,11,81
New York city,360470190001,2021,86875,1693,183,66,117
New York city,360470190002,2021,38553,890,45,20,25
New York city,360470191001,2021,98333,896,167,120,47
New York city,360470191002,2021,144254,1257,28,0,28
New York city,360470191003,2021,107372,541,54,26,28
New York city,360470192001,2021,42500,642,291,30,261
New York city,360470192002,2021,66442,743,50,11,39
New York city,360470193001,2021,68022,1513,188,91,97
New York city,360470193004,2021,67241,1113,323,0,323
New York city,360470194001,2021,45750,790,786,273,513
New York city,360470194002,2021,27352,724,291,9,282
New York city,360470194003,2021,137361,907,10,6,4
New York city,360470195001,2021,100500,459,29,0,29
New York city,360470195002,2021,147266,445,24,0,24
New York city,360470195003,2021,92583,1664,310,131,179
New York city,360470195004,2021,71307,411,63,19,44
New York city,360470196001,2021,100938,1153,482,81,401
New York city,360470196002,2021,78636,1141,354,214,140
New York city,360470196003,2021,70020,1024,402,97,305
New York city,360470197001,2021,178287,483,60,14,46
New York city,360470197002,2021,146361,662,0,0,0
New York city,360470197003,2021,102897,1528,101,71,30
New York city,360470197004,2021,165938,881,26,15,11
New York city,360470198002,2021,64605,1117,93,6,87
New York city,360470199001,2021,109698,607,44,34,10
New York city,360470199002,2021,139583,655,10,10,0
New York city,360470199003,2021,164602,901,31,25,6
New York city,360470199004,2021,112771,1181,185,15,170
New York city,360470200001,2021,55179,904,238,97,141
New York city,360470200002,2021,91484,932,306,231,75
New York city,360470201001,2021,105682,738,11,11,0
New York city,360470201002,2021,162813,1121,31,20,11
New York city,360470201003,2021,129545,1050,57,47,10
New York city,360470201004,2021,164010,1187,64,64,0
New York city,360470202001,2021,58839,743,122,24,98
New York city,360470202002,2021,106875,1010,20,5,15
New York city,360470203001,2021,194306,907,95,0,95
New York city,360470203002,2021,116875,754,93,54,39
New York city,360470204001,2021,123333,695,165,15,150
New York city,360470204002,2021,88289,966,60,25,35
New York city,360470205001,2021,141563,675,69,30,39
New York city,360470205002,2021,111250,1163,58,42,16
New York city,360470205003,2021,129306,1402,40,40,0
New York city,360470206001,2021,65000,922,368,121,247
New York city,360470206002,2021,109861,1349,52,0,52
New York city,360470207001,2021,136528,2117,18,0,18
New York city,360470207002,2021,153800,1414,97,97,0
New York city,360470207003,2021,212610,1191,86,73,13
New York city,360470208001,2021,74219,674,112,38,74
New York city,360470208002,2021,98977,1007,76,11,65
New York city,360470208003,2021,34149,1247,134,96,38
New York city,360470210001,2021,54450,1170,303,55,248
New York city,360470210002,2021,58839,998,503,335,168
New York city,360470210003,2021,67763,803,312,10,302
New York city,360470211001,2021,70938,760,7,7,0
New York city,360470211002,2021,63587,1649,297,181,116
New York city,360470212001,2021,57656,1291,303,105,198
New York city,360470212002,2021,68333,1030,228,147,81
New York city,360470213001,2021,113947,584,84,58,26
New York city,360470213002,2021,55380,1751,674,55,619
New York city,360470213003,2021,80114,1162,91,33,58
New York city,360470214002,2021,61094,935,438,197,241
New York city,360470215001,2021,116316,579,187,95,92
New York city,360470215003,2021,58776,1447,322,294,28
New York city,360470215004,2021,164914,2863,155,131,24
New York city,360470216001,2021,29688,353,1115,337,778
New York city,360470216002,2021,41953,1054,188,38,150
New York city,360470216003,2021,38452,690,545,214,331
New York city,360470217001,2021,56198,805,227,83,144
New York city,360470217002,2021,87292,2211,250,181,69
New York city,360470218001,2021,61658,628,235,12,223
New York city,360470218002,2021,72375,964,25,0,25
New York city,360470218003,2021,31386,880,195,0,195
New York city,360470219001,2021,112875,853,179,145,34
New York city,360470219002,2021,30042,894,188,65,123
New York city,360470219003,2021,169250,1639,129,111,18
New York city,360470220001,2021,26891,440,873,217,656
New York city,360470220002,2021,50938,361,611,297,314
New York city,360470220003,2021,43051,1150,478,0,478
New York city,360470220004,2021,45393,319,895,262,633
New York city,360470221001,2021,63859,816,825,427,398
New York city,360470221002,2021,63250,1426,93,52,41
New York city,360470221003,2021,93618,834,64,64,0
New York city,360470222001,2021,20417,417,1287,546,741
New York city,360470222002,2021,50455,425,299,70,229
New York city,360470222003,2021,57516,1142,464,8,456
New York city,360470224001,2021,37604,1164,291,127,164
New York city,360470224003,2021,51369,800,272,264,8
New York city,360470224004,2021,42702,1089,123,4,119
New York city,360470226001,2021,84167,1476,42,42,0
New York city,360470226002,2021,74118,868,92,23,69
New York city,360470227001,2021,120398,516,25,25,0
New York city,360470227002,2021,103144,1104,64,55,9
New York city,360470227003,2021,90924,564,97,72,25
New York city,360470227004,2021,181313,1751,123,87,36
New York city,360470228001,2021,77813,1113,400,69,331
New York city,360470228002,2021,24948,728,948,509,439
New York city,360470228003,2021,125163,559,214,0,214
New York city,360470229001,2021,131429,1162,16,16,0
New York city,360470229002,2021,188897,878,55,20,35
New York city,360470229003,2021,80231,501,7,0,7
New York city,360470229004,2021,91512,987,461,411,50
New York city,360470230001,2021,46477,719,1424,257,1167
New York city,360470230002,2021,37414,545,28,0,28
New York city,360470230003,2021,67557,1450,389,227,162
New York city,360470231001,2021,93833,1024,150,65,85
New York city,360470231002,2021,153611,1473,116,35,81
New York city,360470231003,2021,145655,800,58,47,11
New York city,360470232002,2021,91629,1817,290,0,290
New York city,360470232003,2021,57948,875,441,158,283
New York city,360470232004,2021,20824,58,270,0,270
New York city,360470232005,2021,38889,392,1020,81,939
New York city,360470233001,2021,205093,1514,199,106,93
New York city,360470233002,2021,43635,1982,1124,812,312
New York city,360470233003,2021,97200,1257,866,208,658
New York city,360470234002,2021,18886,713,1347,883,464
New York city,360470234003,2021,31310,722,501,205,296
New York city,360470235001,2021,64028,1832,1448,446,1002
New York city,360470235002,2021,50455,1155,1178,676,502
New York city,360470236001,2021,24583,500,637,146,491
New York city,360470236002,2021,31875,1321,1044,288,756
New York city,360470236003,2021,41131,743,539,208,331
New York city,360470238001,2021,80926,1296,430,282,148
New York city,360470238002,2021,34349,1062,1006,189,817
New York city,360470238003,2021,22344,502,267,161,106
New York city,360470240001,2021,30789,934,649,354,295
New York city,360470240003,2021,44430,1111,1135,63,1072
New York city,360470242001,2021,85417,856,234,100,134
New York city,360470242002,2021,51429,1349,179,29,150
New York city,360470243001,2021,109052,1337,120,93,27
New York city,360470243002,2021,80208,1466,125,88,37
New York city,360470243003,2021,26635,1107,285,163,122
New York city,360470244001,2021,56250,517,398,156,242
New York city,360470244002,2021,54250,974,241,6,235
New York city,360470244003,2021,70069,856,584,231,353
New York city,360470245001,2021,103512,954,48,27,21
New York city,360470245002,2021,77903,1888,199,199,0
New York city,360470245003,2021,114567,776,70,26,44
New York city,360470246001,2021,71000,798,112,23,89
New York city,360470246002,2021,86667,1128,136,49,87
New York city,360470246003,2021,59095,740,97,0,97
New York city,360470247001,2021,82404,1073,322,153,169
New York city,360470247002,2021,66250,1096,103,48,55
New York city,360470248001,2021,78333,1278,31,0,31
New York city,360470248002,2021,46136,1003,194,50,144
New York city,360470249001,2021,71600,943,162,150,12
New York city,360470249003,2021,90848,761,203,124,79
New York city,360470249004,2021,79310,395,146,13,133
New York city,360470250001,2021,68229,960,153,97,56
New York city,360470250002,2021,50865,696,98,62,36
New York city,360470251001,2021,230463,640,207,10,197
New York city,360470251002,2021,45399,1703,460,138,322
New York city,360470251003,2021,42225,749,273,88,185
New York city,360470252001,2021,44733,586,85,44,41
New York city,360470252002,2021,62969,1767,281,101,180
New York city,360470252003,2021,66094,1154,425,250,175
New York city,360470252004,2021,45434,1005,198,82,116
New York city,360470253001,2021,95357,1470,123,23,100
New York city,360470253002,2021,72550,1299,590,140,450
New York city,360470254001,2021,76736,1259,137,59,78
New York city,360470254002,2021,108403,648,210,41,169
New York city,360470255001,2021,29688,2161,695,149,546
New York city,360470256001,2021,51891,1392,214,74,140
New York city,360470256002,2021,61550,912,607,130,477
New York city,360470257001,2021,170547,1039,355,168,187
New York city,360470257002,2021,76685,342,80,80,0
New York city,360470257003,2021,81133,701,67,51,16
New York city,360470258001,2021,72716,1000,342,66,276
New York city,360470258002,2021,47898,1033,814,529,285
New York city,360470258003,2021,65308,1498,162,62,100
New York city,360470259011,2021,62734,1590,487,231,256
New York city,360470259021,2021,20045,2035,1637,1074,563
New York city,360470260001,2021,41211,1170,96,63,33
New York city,360470260002,2021,44345,737,137,0,137
New York city,360470260003,2021,63182,1136,78,33,45
New York city,360470261001,2021,88125,678,218,121,97
New York city,360470261002,2021,88536,788,299,141,158
New York city,360470261004,2021,65895,459,148,148,0
New York city,360470261005,2021,77218,561,361,32,329
New York city,360470262001,2021,57778,1424,160,40,120
New York city,360470262002,2021,101500,1197,38,29,9
